Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Fitness Manager,Abu Dhabi,BOOM GYM,None,Must have previews experience as a Fitness Manager for not less than Three (3) years. Takes the vision of the business owner and turning it into profitable…,None,5,2021-03-12
ASSISTANT HOUSE MANAGER (30101),Abu Dhabi,Nadia,None,"Review monthly invoices and endure that it is properly documented. Our reputed client, an iconic entity requires an Assistant House Manager for their founder…",None,None,2021-02-21
Sales Manager -Abu Dhabi,Abu Dhabi,CMACGM,None,Maintain CRM tool up to date and enrich it by prospecting the market. Weekly and monthly Commercial performance reporting to the Agency Manager & Regional…,None,None,2021-03-11
Clinical Midwife - Relocate to Australia,None,Government of Western Australia,None,"It is preferable for your referee to be a current supervisor or manager. Whilst this selection process will initially be used to fill the above vacancy, it may…",None,None,2021-03-12
Reservations Supervisor,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report to his supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,2021-03-08
Sales Manager,Abu Dhabi,Swift IT,"4,500","Prior experience in the field of IT sales.( IT maintenance contracts, projects and license renewals). Build contacts with potential clients to create new …",None,None,2021-02-28
IT Service Delivery Manager - Emirati national,Abu Dhabi,Black Pearl Consult,None,Manages the preparation and monitors the IT Projects and IT Combined budgets. An exciting opportunity has come up for a well experienced IT Service Delivery…,None,None,2021-02-16
Process Safety Engineer,Abu Dhabi,Enerflex,None,"Perform all other duties as assigned by Supervisor / Manager. Work with cross-functional teams, so it is vital that they can work with people with various…",None,None,2021-03-15
Procurement Manager - Joinery,Abu Dhabi,United Al Saqer Group,None,As a Procurement Manager( Joinery). What will it be like to work for United Al Saqer Group? We are recruiting an Procurement Manager to join our exceptional…,None,None,2021-03-08
CID/Telephone Operator (Arabic Speaker),Abu Dhabi,"Marriott International, Inc",None,"Test communications equipment to ensure it works properly. Report accidents, injuries, and unsafe work conditions to manager; Posting Date Mar 15, 2021.",None,None,2021-03-16
Retail Sales Representative - Watches,Abu Dhabi,Al-Futtaim,None,"Take our engaging and supportive work environment and couple it with a company culture that recognises and rewards quality performance, and what do you get?",None,None,2021-03-18
Area Sales Manager - Abu Dhabi,Abu Dhabi,Practo Technologies,None,"Area Sales Manager will play a significant role in achieving the Sales target,. Analyse the pain areas of the customer in terms of their operations and relate…",None,None,2021-03-09
Accounting Intern,Abu Dhabi,Alpin Limited,None,"It is the duty of all employees to act within the legal responsibilities imposed upon them and the Company’s Quality, Environment and Health & Safety policies.",None,None,2021-02-16
Camp Boss,Abu Dhabi,Infotech For Employment Sole Proprietorship LLC,None,Report workers staying in the camp/not reporting to duty on daily basis to Projects Manager/ HR along with the valid reason on each case.,None,5,2021-02-22
Sales Manager,Abu Dhabi,KHALIDIA INTERNATIONAL SHIPPING LLC,None,"Capable of, independently expanding the Air, Ocean & Land freight department and make it profitable/increase profitability.",None,None,2021-03-11
"Analyst, Subscriptions & Pricing",Abu Dhabi,Anghami,None,It is as social as it is personal. Work closely with product managers from different teams to effectively integrate pricing solutions to the customers across…,None,None,2021-03-15
Wealth Manager,Abu Dhabi,Hoxton Capital Management,None,We would prefer our Wealth Managers to have already achieved Level 4 before joining Hoxton Capital Management. Who are Hoxton Capital Management?,None,None,2021-02-16
Project / Scheduling Manager,Abu Dhabi,AAR Corp.,None,"Reports to the Senior Program Manager. Experience as a Scheduler or Project Manager. Determines, in conjunction with the Senior Program Manager, overall support…",None,None,2021-02-16
General Foreman,Abu Dhabi,Engineering Unit General Contracting (EUGC),None,The point of contact between the construction workers and Project Manager. Oversee the work of the workers to ensure that it is being carried out as per plan.,None,None,2021-02-16
Front Desk Agent,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report their supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,2021-02-16
Cryptocurrency Trader,Abu Dhabi,Emirates Consortium,None,"You will report to a private, single Client who will be your day to day manager, supported by a small Head Office team for back office functions.",None,None,2021-03-08
Planner,Abu Dhabi,Hatch,None,Meet Functional Managers to finalize FEL4 project set-up schedule (using standard template). Conduct interactive planning meeting with Functional Managers to…,None,None,2021-03-11
Supervisor,Abu Dhabi,Abu Dhabi Cooperative Society,None,"In order to be successful in your application, it is essential you have the following: In order for your interest to be considered, it is essential that you…",None,None,2021-02-21
EM System Engineer,Abu Dhabi,IRISSTAR Technologies,"6,000-11,000", Knowledge of HP Service Manager.  Knowledge of HP Connect IT.  Knowledge of HP Operation Manager Omi.  Knowledge of HP Network Node manager NNM.,None,None,2021-03-03
Campus Physical Development Manager,Abu Dhabi,Zayed University,None,"Conversant in using IT applications, MS Project. Planning and supervising will be key roles playedas a Manager of the department.",None,None,2021-02-16
Commissioning Manager,Ruwais,Worley,None,"You can expect a lot from a career at Worley. Together, our nearly 60,000 people across 60 countries have already achieved many industry firsts.",None,None,2021-02-16
Bid Manager,Abu Dhabi,RecruitMe - Lebanon,None,"The Bid Manager shall own creating proposal response documents by working closely with the assigned bid team. UAE, Abu Dhabi Position Overview:",None,None,2021-02-16
Key Account Manager HCP,Abu Dhabi,Technogym,None,"High credibility at a senior level across C-suite executives, and also with on-site general managers. Discover your potential with a career at Technogym, where…",None,None,2021-03-08
General Manager,Al-Ayn,Royal Sky,None,"Royal Sky Group is active in a wide variety of fields, among which Real estate, Construction, Interior Design, Hospitality Consulting & Franchise, Food and…",None,None,2021-02-16
Electromechanical Sales Manager,Abu Dhabi,Mekalec General Trading Ltd,"4,500-6,500","Oil&Gas, Energy, Power and water, construction, IT. Proven track record of at least 2 years with new client acquisition and business development within Oil &…",None,1,2021-02-23
Residential College Director - Residential Education (Fixed...,Abu Dhabi,NYU Abu Dhabi,None,Utilize and possess an understanding of StarRez and other IT processes. Role model and lead several community development programs and initiatives with…,None,None,2021-03-18
Assurance - BCR - Enterprise Risk Manager - Abu Dhabi,Abu Dhabi,PwC,None,"As a Manager, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution.",None,None,2021-02-16
Executive Business Coordinator,Abu Dhabi,Alpin Limited,None,"Review with the Accountant the status of each contract, initiate requests for extensions in coordination with the Senior Manager - Technical Operations;",None,None,2021-02-16
key account manager,Abu Dhabi,Business Umbrella,None,B) Sale experience in Telecom Industry/Knowledge in IT will be an added advantage. A) 1-2 years of experience in corporate sales is mandatory.,None,None,2021-03-10
Account Manager,Abu Dhabi,GamaLearn,None,"Presentation and Communication Skills (Both in Arabic and English). 5+ years of experience in account management, business development, and/or sales in the…",None,None,2021-02-16
CID Agent,Abu Dhabi,"Marriott International, Inc",None,"W guests soak it in and live each day with a mantra: Our guests have a lust for a life less ordinary that drives them to demand more, experience it all, and hit…",None,None,2021-03-02
Telephone Operator,Abu Dhabi,"Marriott International, Inc",None,"Test communications equipment to ensure it works properly. Report accidents, injuries, and unsafe work conditions to manager; Posting Date Jan 24, 2021.",None,None,2021-02-16
Global Account Manager - Manager/Senior Manager,Abu Dhabi,Deloitte,None,Clients & Industries - Global Account Manager - Deloitte Middle East - Manager/Senior Manager. During your tenure as a Global Account Manager – Manager/Senior…,Senior,None,2021-03-03
Head of Prep School,Abu Dhabi,Brighton College Abu Dhabi,None,It is strongly recommended that. Manager on matters relating to repairs and new work needed to the building. Brighton College Abu Dhabi wishes to recruit a Head…,None,None,2021-02-25
"Delivery, Testing & Commissioning, System Manager",Abu Dhabi,Axiom Technologies,None,"EHS, Quality, Requirements Manager / Engineer. Work with Accounting Managers, Project Controllers and Project Managers as needed to achieve project goals and…",None,None,2021-02-16
Social Media Manager,Abu Dhabi,Crompton Partners Estate Agents,None,With todays complex property market it takes an expert to guide you through the sale and leasing process in a step-by-step manner and ensure there are no…,None,None,2021-02-16
Accountant,Abu Dhabi,Falcon British Nursery School,None,Identification of training needs alongside the HR Manager. Identification of training needs of school staff in conjunction with the HR manager.,None,None,2021-02-16
Operation Executive - Joinery,Abu Dhabi,United Al Saqer Group,None,And individuals (clients) along with Project Managers as required. What will it be like to work for United Al Saqer Group?,None,None,2021-02-16
Senior BIM Manager,Abu Dhabi,iTech Management Consultancy and Training LLC,None,"The Senior BIM Manager (Project Manager) is responsible for planning and executing assigned BIM projects profitably by meeting the allocated time, resources and…",Senior,None,2021-02-16
Spa Receptionist,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report to his supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,2021-03-02
Portfolio Manager,Abu Dhabi,Square Yards Real Estate LLC,"4,000","It should be covid -19 negative Results with In 30 days. To oversee sales and marketing aspect of the day to day transactions, and process to ensure sales…",None,None,2021-03-03
SIGNAGE ESTIMATOR,Abu Dhabi,Super Sign Advertising,None,"Excellent IT and numeracy skills. Review bid request and project drawings to determine material and labor requirements, clarify information with Sales, Project…",None,None,2021-02-16
IT Sales Executive,Abu Dhabi,Convivo Technologies,None,Looking for self motivated and committed IT Sales Professionals with successful sales track records gained selling IT Services and Solutions to Small and Medium…,None,None,2021-02-16
HRBP & Rewards Manager,Abu Dhabi,Reliance HR Consultancy,None,Managing the full performance management cycle and training line managers. Acting as the center of excellence when it comes to designing and managing salary…,None,None,2021-02-16
"Opportunity for an Assistant Finance Manager (Abu Dhabi, UAE...",Abu Dhabi,Adecco,None,Assistant Finance Manager Tertiary qualification in Accounting. Adecco Middle East is an Equal Opportunities Employer based in Dubai and Abu Dhabi and offers HR…,None,None,2021-03-04
Learning Executive (PRE-OPENING),Abu Dhabi,Hilton Hotels & Resorts,None,"Identify training and development needs systematically throughout the hotel in conjunction with Line Managers/Head of Department, HR Manager, and Learning &…",None,None,2021-02-16
Business Development Manager,Abu Dhabi,Hoxton Capital Management,None,Business Development Managers are offered the support they need to achieve their required financial qualifications and become Wealth Managers.,None,None,2021-02-16
Business Development Manager,Abu Dhabi,Talc Management,None,"A freight forwarder with their own network globally, who are well established here in UAE are looking for individuals who are looking to grow their career and…",None,None,2021-02-16
International Securities Lending Manager,Abu Dhabi,Sal Oppenheim Ltd,None,"Position and there is no basic salary, but it is a financially rewarding career. We offer an industry generous package of success fee to our International…",None,None,2021-03-01
ASSISTANT MANAGER - INFORMATION SYSTEMS,Abu Dhabi,Grand Hyatt Abu Dhabi,None,The Assistant Manager - Information Systems is responsible for ensuring that all computer systems and networks used within the hotel provide as near as possible…,None,None,2021-03-02
Claims Executive,Abu Dhabi,Willis Towers Watson,None,"The claims consultant maintains positive relations with adjusters, clients, co-workers, claimants, producers, Account Executives, Account Managers, and carriers…",None,None,2021-02-16
TRS Service Technician 1,Abu Dhabi,Parker Drilling Company,None,Other duties as directed by the direct Manager / Supervisor. Customer Focus • Is dedicated to meeting the expectations and requirements of internal and external…,None,None,2021-03-03
Sustainability Research Internship/Co-op,Abu Dhabi,Alpin Limited,None,"It is the duty of all employees to act within the legal responsibilities imposed upon them and the Company’s Quality, Environment and Health & Safety policies.",None,None,2021-02-16
IT Business Analyst,Abu Dhabi,Marc Ellis Consulting,None,F) Support the Program/project managers in driving the project delivery and meeting business objectives. G g) Understanding of IT systems and the ability to…,None,None,2021-02-16
Sustainability Consultant,Abu Dhabi,Alpin Limited,None,"The local team is composed of a diverse range of experts who lead their respective fields, including LEED APs, PQPs, trainers, commissioning authorities (CxA),…",None,None,2021-02-16
Senior Manager Program Assurance,Abu Dhabi,Etisalat - UAE,None,Etisalat is looking to hire a suitable candidate with expertise in project/program audits to lead the Program Assurance function within Internal Control & Audit…,Senior,None,2021-02-16
Project Manager - Joinery,Abu Dhabi,United Al Saqer Group,None,We are recruiting a Project Manager to join our exceptional Royal Joinery. What will it be like to work for United Al Saqer Group?,None,None,2021-02-16
Senior Project Manager,Al-Ayn,United Arab Emirates University,None,Project leadership in an IT and engineering environment is preferred. The United Arab Emirates University is seeking an expert to lead the “District 4.0 Project…,Senior,None,2021-02-16
Systems Engineer - Gulf,Abu Dhabi,Palo Alto Networks,None,Establish yourself as a trusted advisor to prospects and customers working with your Account Manager and the local partners within your territory.,None,None,2021-03-09
Assistant Director of Finance,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report to his supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,2021-03-01
Food & Beverage - Waiter/Waitress,Abu Dhabi,Anantara,None,"Follow all reasonable work-related requests made by a Manager or Supervisor which may be outside your normal job activities, to achieve complete guest…",None,None,2021-02-16
METALWORK ESTIMATOR,Abu Dhabi,Super Sign Advertising,None,"Excellent IT and numeracy skills. Review bid request and project drawings to determine material and labor requirements, clarify information with Sales, Project…",None,None,2021-02-16
Site Engineer - Construction,Abu Dhabi,United Al Saqer Group,None,What will it be like to work for United Al Saqer Group? To report all work progress at site to the Construction Manager. Job review of subordinate staff.,None,None,2021-02-16
IT Administrator - Arabic Speaker,Abu Dhabi,Black Pearl Consult,None,Management and maintenance of IT inventory. At least 4 years of experience in working as an IT Administrator - ideally worked as the only IT admin in the…,None,None,2021-02-16
Product Manager (Healthcare),Abu Dhabi,HAYS,None,The client is an IT company focused on artificial intelligence. Product Manager within healthcare domain for a 12 month renewable contract.,None,None,2021-02-17
• IT Project Manager – Software Development (Arabic speaker),Abu Dhabi,Black Pearl Consult,None,"Handle business-critical IT tasks and systems administration. This role will be heavily involved in the implementation of BEAMS ERP system, manage a team of 4…",None,None,2021-02-16
Training and HR Executive,Abu Dhabi,"Marriott International, Inc",None,"Report accidents, injuries, and unsafe work conditions to manager. Maintain space designated for completing applications and ensure it is clean, well maintained…",None,None,2021-02-16
Inventory Assistant (FEMALE ),Abu Dhabi,Tips And Toes,None,Reports to floor manager / duty manager / area manager/ supervisor. Managing properly the aging of the products and highlight it to the branch manager to…,None,None,2021-02-17
Photocopier Technician,Abu Dhabi,National Printing Centre,None,"You will be reporting to the Team Leader / Service Manager. You’re role will be to handle technical service, installations and maintenance contracts for our…",None,None,2021-02-17
Sales Executive,Abu Dhabi,Al Gurm Crossfit,None,"Indirectly reporting to Club General or Studio Manager. Monitor client’s attendance via MS, CRM and other IT systems and gives reports where required.",None,2,2021-02-16
Patient Administration Ambassador | Billing and Insurance Co...,Abu Dhabi,Global Human Capital Group,None,"It may also require the ability to bend, squat and lift documents and files. To perform any other duty as required by the line manager or supervisor that…",None,None,2021-02-16
Welcome Desk Agent,Abu Dhabi,"Marriott International, Inc",None,"Report accidents, injuries, and unsafe work conditions to manager; W guests soak it in and live each day with a mantra: Posting Date Mar 03, 2021.",None,None,2021-03-02
Assistant Director of Marketing,Abu Dhabi,"Marriott International, Inc",None,"W guests soak it in and live each day with a mantra: Our guests have a lust for a life less ordinary that drives them to demand more, experience it all, and hit…",None,None,2021-03-12
Central Sterile Service Department,Abu Dhabi,Global Human Capital Group,None,"Respect and follow instruction from the CSSD Manager. Original from check list (CSSD form) will keep it for CSSD, second copy for the section received.",None,None,2021-02-16
Service Engineer,Abu Dhabi,ABB,None,"Interacting with the terminal’s IT personnel, advising on the type of data to expect. Conducting unit testing, taking notes and verifying that pieces are tied…",None,None,2021-03-03
HR Recruiter,Abu Dhabi,RAFA International Pvt Ltd,"2,000-3,500",Coordinate with Business Development / Operations Managers / Department managers to forecast hiring needs and close it in effecting and timely manner.,None,None,2021-03-16
Internal Audit Junior,Abu Dhabi,Supportive Solutions Administrative Consultancies,None,Completed or partially completed professional certification in IT audit (CISA). Performs other job-related duties as assigned by the IA Senior and ISA Senior…,Junior,None,2021-03-04
Mechanical Engineer,Abu Dhabi,"BB&E, Inc.",None,Collect data and compile it into files compatible with the supported location. Collecting data and compiling it into files compatible with the supported…,None,None,2021-02-16
Sr. Key Account Manager - PPE - AUH,Abu Dhabi,Honeywell,None,"That means changing the way we fly, fueling jets in an eco-friendly way, keeping buildings smart and safe and even making it possible to breathe on Mars.",Senior,None,2021-02-16
Crisis Advisor,Abu Dhabi,McKinsey & Company,None,"You will guide other managers, and be responsible for the coordination of the low-to-mid level incident response. Global mindset and local knowledge.",None,None,2021-02-16
Project Director (Digital Transformation),Abu Dhabi,SUNDUS RECRUITMENT & OUTSOURCING SERVICES LLC,None,Experience at Program manager Level with Big four Consultants. Work with IT Digital Operations team to regularly monitor and review performance against SLAs.,None,None,2021-02-16
Teacher of German (Senior School),Abu Dhabi,Brighton College Abu Dhabi,None,"Reporting damage or loss to your line manager or the facilities manager, as. It is strongly recommended that. Teacher of German (Senior School).",Senior,None,2021-03-10
Waiter/Waitress- The Lounge- Jumeirah at Saadiyat Island Res...,Abu Dhabi,Jumeirah,None,"To ascertain a guests' satisfaction and handle any problem, which may arise informing a manager of the problem and how it was resolved.",None,None,2021-02-16
Steward,Abu Dhabi,Rosewood Hotels & Resorts,None,"To report to his supervisor or respective Manager. Attend all training arranged by Hygiene, Health & Safety Manager such as OSH training, safety Induction, on…",None,None,2021-03-02
"Vice President, Taxation – Mubadala Capital (London or Abu D...",None,Mubadala,None,"Minimum of six to eight years international corporate tax experience in a Big 4 accounting firm or law firm, currently at manager or senior manager level or the…",None,None,2021-03-11
IT Manager (Information System/Application Software Team lea...,Ajman,Veo,None,"Also, an IT Manager plays a vital role in the decision-making process regarding technology adoption (Mobility, New Applications, Automation) and process…",None,10,2021-03-04
Duty Manager (Russian Speaker),Ajman,FAIRMONT,None,What is in it for you: It is imperative that all Guest’s complaints are dealt with promptly in order to attain Guest satisfaction and the protection of the…,None,None,2021-02-16
Business Development Manager,Ajman,Sara Human resource Consultancy,"1,700-2,500",We are urgently required 2 Business Development Executive and one Business Development Manager. Kindly share me your updated cv.,None,None,2021-03-15
MS Dynamics 365 Finance and Operation Technical Consultant,Ajman,ECS ME LLC,None,"Ability to work independently as well as collaborating with end users, managers, and fellow members of the IT Team. Performing other related duties as required.",None,None,2021-03-11
Academic Sales Executive,Ajman,Fluid Codes,None,3+ years of software sales experience | Minimum bachelor’s degree in an engineering discipline or bachelor’s degree with over 3 years of technical sales…,None,None,2021-02-16
Clinical Midwife Specialist - Relocate to Australia,None,Government of Western Australia,None,"It is preferable for your referee to be a current supervisor or manager. Whilst this selection process will initially be used to fill the above vacancy, it may…",None,None,2021-03-12
IT Project Manager,Fujairah,Hivesure Infosolutions,None,"Must have IT Project Manager. Project manager IT infra with Oracle E-business Suite implementation experience,. Exp – 15 years in India.",None,None,2021-02-16
CAMP BOSS,Fujairah,Capital General Contracting Company,None,Report workers staying in the camp/not reporting to duty on daily basis to Projects Manager/ HR along with the valid reason on each case.,None,5,2021-03-07
Sales Executive,Fujairah,Taf-heem,"6,000",Define and implement your own Commercial Action Plan with your general manager. Capable to independently expand the air & ocean freight department and make it…,None,None,2021-02-25
Secondary Science Teacher - September 2021,Fujairah,GEMS Education,None,Undertake other professional duties as reasonably delegated by Line Manager (LM) such as: GEMS has a world-class reputation for outstanding education and our…,None,None,2021-03-10
Front Office Supervisor,Fujairah,WHR Solution,None,Follow up any unresolved situations in timely manner and pass on appropriate information to the manager for handling. Greet and welcome the guest upon arrival.,None,None,2021-02-16
Front Office Receptionist / Guest Service Agent,Fujairah,WHR Solution,None,"Reports any unusual occurrences or requests to the manager. Whether it's exploring the emirate historical attractions or just lounging on the beach, Miramar Al…",None,None,2021-03-11
Business Studies/IT Teacher - September 2021,Fujairah,GEMS Education,None,Experience of teaching Business Studies and IT would be an advantage. Undertake other professional duties as reasonably delegated by Line Manager (LM) such as:,None,None,2021-02-17
Waiter / Waitress,Fujairah,WHR Solution,None,To ensure that the area allocated is correctly prepared for service and that it is maintained in a clean and tidy state throughout the shift.,None,None,2021-02-16
Humanities Teacher - September 2021,Fujairah,GEMS Education,None,Undertake other professional duties as reasonably delegated by Line Manager (LM) such as: GEMS has a world-class reputation for outstanding education and our…,None,None,2021-02-17
Secondary Mathematics Teachers - September 2021,Fujairah,GEMS Education,None,Undertake other professional duties as reasonably delegated by Line Manager (LM) such as: GEMS has a world-class reputation for outstanding education and our…,None,None,2021-02-17
Physical Education Teacher - September 2021,Fujairah,GEMS Education,None,Undertake other professional duties as reasonably delegated by Line Manager (LM) such as: GEMS has a world-class reputation for outstanding education and our…,None,None,2021-02-17
Secondary Music Teacher - September 2021,Fujairah,GEMS Education,None,Undertake other professional duties as reasonably delegated by Line Manager (LM) such as: GEMS has a world-class reputation for outstanding education and our…,None,None,2021-02-17
IT System Administrator,None,Confidential,"5,000-7,000","Discussing system and server upgrades with IT managers. Our retail furniture industry in UAE is looking for an experienced, System Administrator to maintain and…",None,4,2021-03-18
It Manager,Al Hamriyah,ACE Group FZC,"6,000-8,000","Plan, organize, control and evaluate IT and electronic data operations. Management & Development IT Team by recruiting, training and coaching employees,…",None,5,2021-03-18
Key Account Manager,Sharjah,Royalton Trading,"12,000","Company products being Impulse products - it becomes imperative to place company products on checkouts, in category, and occasionally in selective out of…",None,None,2021-03-15
Facilities and safety manager,Sharjah,JAMS HR Solutions,None,"Complete Environmental data collection process (Waste, water, energy, procurement) – specifically as it pertains to the extensive installation of smart meters…",None,None,2021-03-18
IT Project Manager,Sharjah,Precycle Group,None,D) You have 7 – 11 years IT experience delivering cutting edge solutions in various domains. G) You will make decisions on whether to buy an existing Software…,None,None,2021-02-16
"Manager, Corporate Citizenship",Sharjah,Crescent Petroleum,None,Represent Crescent Enterprises at events and meetings in the communities in which it operates. Lead the development and execution of the Company’s…,None,None,2021-02-16
IT Support Engineer - With UAE DL,Sharjah,Missan IT Solutions,"3,000-4,000",Sending daily reports to MSP Manager / IT Head. IT Technician – L1 with UAE Driving License*. Should be physically and mentally fit to lift 20 to 30 Kgs of…,None,2,2021-02-16
QA Inspector,Sharjah,Future Card Ind LLC,None,Communicates with colleagues and managers in a prompt articulate manner. Seeks advice and input from the department manager when needed.,None,1,2021-03-16
Account Manager,Sharjah,HILTI,None,"From there, we’ll trust you to do whatever it takes to deliver outstanding results. As an Account Manager, you’ll be visiting our customers, wherever they’re…",None,None,2021-03-08
Community Associate,Sharjah,Regus,None,"Confident using MS Office and other basic IT packages. Early afternoon, you sit down with the Community Manager to discuss the organisation of next week’s…",None,None,2021-03-08
Plant Manager,Sharjah,Crescent Petroleum,None,Identifies employee training requirements and ensures that it is scheduled and successfully completed to maintain compliance and safety standards.,None,None,2021-02-16
Project Engineer - Sharjah,Sharjah,Subsea 7,None,Identify any deviations from procedures and manage the change through Change Control QP-913 procedure directly with Offshore Manager and Client.,None,None,2021-03-01
Assistant Logistic Officer,Sharjah,Petroleum Specialities FZE,"2,000-2,500",Preparing reports as requested by the line manager. Updating and tracking all logistics planning and movements and updating it on regular basis in the reports…,None,None,2021-03-02
Details,Sharjah,University of Sharjah,None,A good understanding of IT security and infrastructure. As well as handle the technological innovation process for IT services by creating a risk profile for…,None,None,2021-03-09
IT business solutions manager- Flights Ops and Engineering,Sharjah,Mbr Headhunters,None,Our Client is an Airlines/Aviation sector company looking towards hiring IT business solutions manager- Flights Ops and Engineering for their Sharjah office.,None,None,2021-02-16
Manager – Service Desk,Sharjah,Mbr Headhunters,None,"Manager – Service Desk (Airline sector experience preferred). Partners with line managers to drive related activities results, bringing on board highest level…",None,None,2021-02-16
ULD Controller,Sharjah,Aerotranscargo (ATC),None,"Insert information necessary related to equipment, devices and ULD Manager and update it regularly, as well as support and control problems that stations may…",None,None,2021-02-16
Manager - Crew Planning & Control,Sharjah,Air Arabia,None,Coordinates with IT Department and system providers the required functional changes or bug fixes identified. To ensure efficiency in the manpower utilization of…,None,None,2021-02-16
Sales Manager,Sharjah,Aggreko ME and Central Ops,None,"It is a requirement and moral obligation of each employee to be actively committed and accountable for compliance to the Aggreko Health, Safety & Environmental…",None,None,2021-02-16
Bellman,Sharjah,"Marriott International, Inc",None,"Follow all company policies and procedures, and report accidents, injuries, and unsafe work conditions to manager. Posting Date Mar 12, 2021.",None,None,2021-03-13
Assistant Accountant,Sharjah,STYRO Insulation Mat. Ind. LLC,None,Any other tasks as assigned by Line Manager. Adhoc bank related tasks as assigned by the finance Manager. Track fund flow situation in the absence of Finance…,None,4,2021-02-23
Manager – Information Security & Risk,Sharjah,Mbr Headhunters,None,"Certification relevant to Information Technology/ IT Security/ Audit/ Governance e.g. CISA, CISM, CISSP, CGEIT. To be provided by employer.",None,None,2021-02-16
SAP Specialist,Sharjah,The Rekruiters,"16,000","Bachelors in IT, Computer Science or relevant field, SAP Certificate. To support end users & coordinate with support consultants to resolve incidents and…",None,None,2021-02-28
Sales Coordinator (Female),Sharjah,Styro Insulations Materials Ind. LLC,None,Handle the processing of all orders with accuracy and timeliness and give technical advice to customers after discussing with Technical Sales Manager.,None,None,2021-03-15
Plumber,Sharjah,IBIS STYLES,None,What is in it for you? Implements the corrective action plans as communicated by the Technical Manager. Carries out repairs and maintenance of domestic hot/cold…,None,None,2021-02-21
Product Manager,Sharjah,Mbr Headhunters,None,Management or in an IT Solutions company offering airline products. Performs any other additional duties as directed by the line manager.,None,None,2021-02-16
Assistant Manager in sales and marketing for a Digital Innov...,Sharjah,Concepts 360 Plus,"2,500-5,000",Bachelor's Degree/Diploma in any IT related course. 1 to 2-year experience in small-medium IT industry. Assistant Manager in sales and marketing for a Digital…,None,,2021-02-17
Audio and Lighting Technical,Sharjah,4Sure Events,"3,000","Liaise with other departments, such as sound and camera, as well as with the floor manager and producer. Prepare, rig, operate and maintain stage lighting.",None,None,2021-02-16
Site Foreman for fit-out,Sharjah,Sharjah company,None,"Report on progress to managers, engineers etc. Monitor expenditure and ensure it remains within budget. We are looking for a competent *Site Foreman for fit-out…",None,None,2021-03-17
Export Sales and Business Development Manager,Sharjah,Tionale,None,"Excellent negotiation, communication and influencing skills • Ability to interface with management at all levels and cultures • Go-getter and Result oriented…",None,None,2021-02-16
Executive Assistant (Sharjah),Sharjah,Tiger Recruitment Ltd,None,Reporting and Communication• Reports to Manager on all business related matters.• Maintains and exhibit an excellent working relationship with all company staff…,None,None,2021-02-16
Business Development Sales Manager - Sharjah (Contractor) Bo...,Sharjah,Ingram Content Group,None,"Business Development Sales Manager - Sharjah (Contractor). Financial acumen when it comes to sales, opportunity and business analysis.",None,None,2021-02-16
Enterprise Architect,Sharjah,Mbr Headhunters,None,"Develops specific activities, processes and methods for defining or assessing IT strategy and fit-for- purpose of IT solutions. To be provided by employer.",Architect,None,2021-02-16
Purchase & Store Executive,Sharjah,Base Control Tech FZC,"2,500","After Inward inspection / testing, receive the material from project team and tag it with appropriate SOA No. Release enquiries, receive quotes and negotiate in…",None,1,2021-03-18
Operations & Customer Service Manager ( Freight Forwarding E...,Sharjah,MCL,"7,000-10,000","Duty to escalate important issues to General Manager. Hereunder training, daily coaching and regular performance reviews together with the General Manager.",None,None,2021-03-14
Finance Accounts Manager,Sharjah,Irwin & Dow,None,"It is therefore essential that you possess a finance degree and hold an additional accounts qualification, such as ACCA. Good staff are key to every business.",None,None,2021-02-16
Construction Manager (Earthworks),Ras al-Khaimah,Big Fish Recruitment,None,"A client in Ras Al Khaimah, UAE is looking to hire for a Construction Manager - Earthworks. Coordinate with the Engineering Manager to ensure that engineering…",None,None,2021-02-16
Guest Service Night Manager - FO,Ras al-Khaimah,Hampton by Hilton,None,"High level of IT proficiency. Represent the Hotel Manager and other senior managers in their absence, taking full responsibility of the hotel.",None,None,2021-02-16
Receptionist,Ras al-Khaimah,Doubletree by Hilton,None,"Competent level of IT proficiency. What will it be like to work for Hilton? And, our amazing Team Members are at the heart of it all! What will I be doing?",None,None,2021-02-16
SSC Finance Manager,Ras al-Khaimah,Hilton Corporate,None,"What will it be like to work for Hilton? The following roles report to the SSC Finance Manager: And, our amazing Team Members are at the heart of it all!",None,None,2021-03-09
Sales Manager,Ras al-Khaimah,Leaap Gulf Logistics,None,"With its extensive integrated network, it can provide door-to-door management and control of your cargo supported by the highest level of communication and…",None,None,2021-03-11
